Update Date,дата,Currency Code,Funds Amount,Transaction Amount,Transaction Type,Verb,Transaction Status,Fee Currency,Fee,Balance Currency,Balance,,Payment Id,Merchant Order Id,Description,Jeton transaction ID,Account ID,Fx Rate,Original date(Created date)
31/01/2023 7:36,31,TRY,22,"-115,94",PAYOUT,SENT,APPROVED,EUR,"1,65",EUR,1149.52,,15030789,6928600513,,0391bf9c802247d5be17d6901d0aefee,a759163a6e324c30a067be90b37241e7,0.046,21/01/2023 7:24
31/01/2023 7:02,31,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,1265.46,,15030719,6928562795,,e5b7af9e0004442b9372116143375d0c,a759163a6e324c30a067be90b37241e7,,21/01/2023 7:16
31/01/2023 6:13,31,PLN,50,"9,14",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,1256.29,,15030678,6928535295,,6ba7874a2e3f40e7b1e7885821ec36df,a759163a6e324c30a067be90b37241e7,,21/01/2023 7:10
31/01/2023 6:09,31,PLN,15,"2,39",PAY,RECEIVED,APPROVED,EUR,"0,6",EUR,1247.15,,15030586,6928472591,,fd92602ee58e4b12b205886dab4e8d86,a759163a6e324c30a067be90b37241e7,,21/01/2023 6:52
31/01/2023 6:04,31,PLN,51,"9,33",PAY,RECEIVED,APPROVED,EUR,"0,84",EUR,1244.76,,2061020,1376828729,Payout description,ab6e64696d1644e88c4d0b1ab2ffe379,a759163a6e324c30a067be90b37241e7,0.052,21/01/2023 6:51
31/01/2023 5:53,31,PLN,13,2,PAY,RECEIVED,APPROVED,EUR,"0,59",EUR,1235.43,,15030552,6928447869,,451c607e0179413ca489ffe2181f9bf5,a759163a6e324c30a067be90b37241e7,0.046,21/01/2023 6:46
31/01/2023 3:21,31,EUR,20,"-20,7",PAYOUT,SENT,APPROVED,EUR,"0,7",EUR,1233.43,,15030473,6928389015,,d1d7dd29790b41c6bee0c33acd2aa850,a759163a6e324c30a067be90b37241e7,0.046,21/01/2023 6:29
31/01/2023 1:53,31,PLN,25,"4,31",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,1254.13,,15030385,6928330337,,14c161da8ce04b888dc5faf5db417bd4,a759163a6e324c30a067be90b37241e7,0.046,21/01/2023 6:11
31/01/2023 1:42,31,TRY,32,"0,92",PAY,RECEIVED,APPROVED,EUR,"0,55",EUR,1249.82,,2060935,1376757039,Payout description,dd3869cb8ed74c20bd35ef09e20f2d39,a759163a6e324c30a067be90b37241e7,0.052,21/01/2023 5:36
31/01/2023 0:47,31,TRY,1,"43,98",PAY,RECEIVED,APPROVED,EUR,2,EUR,1248.90,,15030100,6928131215,,5d2005734bf94886a886c4f0e1e1929d,a759163a6e324c30a067be90b37241e7,,21/01/2023 4:58
30/01/2023 23:21,30,EUR,10,"-10,6",PAYOUT,SENT,APPROVED,EUR,"0,6",EUR,1204.92,,15030065,6928107913,,c3dfc018366a4b489519cfa6907ab4d2,a759163a6e324c30a067be90b37241e7,,21/01/2023 4:47
30/01/2023 22:42,30,PLN,20,"3,35",PAY,RECEIVED,APPROVED,EUR,"0,63",EUR,1215.52,,15029949,6928036563,,ffaac257e71b404fb33128f51496e480,a759163a6e324c30a067be90b37241e7,0.046,21/01/2023 4:12
30/01/2023 22:38,30,PLN,20,"3,35",PAY,RECEIVED,APPROVED,EUR,"0,63",EUR,1212.17,,15029762,6927892743,,65465e2b0ca4467cba0009e3a8547ac2,a759163a6e324c30a067be90b37241e7,,21/01/2023 2:55
30/01/2023 22:36,30,EUR,"211,09","-213,71",PAYOUT,SENT,APPROVED,EUR,"2,62",EUR,1208.82,,15029756,6927890221,,2b4a228e8dd844d9bff2b78972c420a3,a759163a6e324c30a067be90b37241e7,0.209,21/01/2023 2:52
30/01/2023 22:36,30,TRY,1,"-52,98",PAYOUT,SENT,APPROVED,EUR,"1,02",EUR,1422.53,,2060765,1376653451,Payout description,c294fd82600d4926b2e37eafb3a2dc09,a759163a6e324c30a067be90b37241e7,0.052,21/01/2023 2:51
30/01/2023 22:32,30,PLN,30,"5,28",PAY,RECEIVED,APPROVED,EUR,"0,7",EUR,1475.51,,15029682,6927853199,,2528d562d4dc4927b3d29f70598568ee,a759163a6e324c30a067be90b37241e7,0.011,21/01/2023 2:30
30/01/2023 22:03,30,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,1470.23,,15029538,6927781981,,6626bdd8a56f4d8198a1d521add681a1,a759163a6e324c30a067be90b37241e7,0.209,21/01/2023 1:48
30/01/2023 21:56,30,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,1422.36,,15029515,6927771971,,0e62caec2a6e4aee989af01f02a7db39,a759163a6e324c30a067be90b37241e7,0.209,21/01/2023 1:43
30/01/2023 20:36,30,TRY,200,"-11,01",PAYOUT,SENT,APPROVED,EUR,"0,61",EUR,1374.49,,2060686,1376613861,Payout description,8c5e27686b3048719caa038c7c40e849,a759163a6e324c30a067be90b37241e7,0.052,21/01/2023 1:06
30/01/2023 20:14,30,TRY,24091,"1073,06",PAY,RECEIVED,APPROVED,EUR,"36,57",EUR,1385.50,,15029310,6927669705,,43628b0dae854624afebaa0b09545f10,a759163a6e324c30a067be90b37241e7,0.046,21/01/2023 0:53
30/01/2023 20:08,30,TRY,12,"52,97",PAY,RECEIVED,APPROVED,EUR,"2,3",EUR,312.44,,15029296,6927659353,,b630d1298b6b45a38a24f4b553948dc7,a759163a6e324c30a067be90b37241e7,0.046,21/01/2023 0:49
30/01/2023 19:53,30,PLN,91,"17,05",PAY,RECEIVED,APPROVED,EUR,"1,09",EUR,259.47,,15029020,6927534129,,4fa0dfe2beb84ecc87100316ef9a2bee,a759163a6e324c30a067be90b37241e7,,21/01/2023 0:05
30/01/2023 19:51,30,EUR,262,"-265,12",PAYOUT,SENT,APPROVED,EUR,"3,12",EUR,242.42,,2060560,1376561643,Payout description,a63b77294b9b40658bb46cfa459f44ba,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 23:36
30/01/2023 19:51,30,EUR,"156,08","-158,15",PAYOUT,SENT,APPROVED,EUR,"2,07",EUR,507.54,,2060522,1376543293,Payout description,dd0ceb767a9942fa926187e492203165,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 23:21
30/01/2023 19:50,30,TRY,10,"445,26",PAY,RECEIVED,APPROVED,EUR,"15,48",EUR,665.69,,15028723,6927372969,,09760b07378d499daeabee0e7652463d,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 23:18
30/01/2023 19:43,30,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,220.43,,2060470,1376524727,Payout description,5fd20c44343f44018708030a0dd5bdd2,a759163a6e324c30a067be90b37241e7,,20/01/2023 23:06
30/01/2023 19:37,30,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,211.26,,2060469,1376523553,Payout description,af96b76dc21d4fd6b119dc1cc01d3475,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 23:06
30/01/2023 19:24,30,PLN,105,"19,75",PAY,RECEIVED,APPROVED,EUR,"1,19",EUR,202.09,,15028557,6927290675,,bcc775120b7a43d6be95a60407092421,a759163a6e324c30a067be90b37241e7,,20/01/2023 22:57
30/01/2023 19:12,30,EUR,"3,9","3,27",PAY,RECEIVED,APPROVED,EUR,"0,63",EUR,182.34,,2060327,1376475151,Payout description,e1c06bb41cdf4d1eaa74744bc55f9e93,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 22:06
30/01/2023 18:55,30,EUR,"107,33","103,34",PAY,RECEIVED,APPROVED,EUR,"3,99",EUR,179.07,,2060322,1376468545,Payout description,1bf96ae103424e75b7d7fc98c3680b92,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 22:06
30/01/2023 18:44,30,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,75.73,,15028058,6927043899,,37cb44c57a3b412bb45df04d9b3edfcf,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 22:05
30/01/2023 18:21,30,PLN,812,"-185,06",PAYOUT,SENT,APPROVED,EUR,"2,33",EUR,27.86,,15027924,6926981069,,045bc71136024dc49f3e7e24a5523e16,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 21:52
30/01/2023 18:06,30,EUR,"2336,19","-2360,06",PAYOUT,SENT,APPROVED,EUR,"23,87",EUR,212.92,,2060205,1376441683,Payout description,65aaad27247347d9939475a870e099bb,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 21:36
30/01/2023 17:58,30,PLN,503,"96,55",PAY,RECEIVED,APPROVED,EUR,"3,77",EUR,2572.98,,2060203,1376440381,Payout description,bb69e1b8a8d64f039ad77797acdbb5f2,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 21:36
30/01/2023 17:54,30,EUR,"657,6","635,72",PAY,RECEIVED,APPROVED,EUR,"21,88",EUR,2476.43,,15027590,6926808985,,95c2afc4e43749398b5a3db469fb64dc,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 21:22
30/01/2023 17:47,30,EUR,"10,11","9,28",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,1840.71,,15027571,6926800579,,eb34a9705d874a9e8ec17a36de3c9c9b,a759163a6e324c30a067be90b37241e7,,20/01/2023 21:21
30/01/2023 17:32,30,PLN,200,"38,09",PAY,RECEIVED,APPROVED,EUR,"1,8",EUR,1831.43,,2060161,1376426913,Payout description,41211426feec4ad687a600144ba246d0,a759163a6e324c30a067be90b37241e7,,20/01/2023 21:21
30/01/2023 17:25,30,TRY,880,"38,65",PAY,RECEIVED,APPROVED,EUR,"1,82",EUR,1793.34,,2060124,1376400469,Payout description,39f873386a874f92adc4770f09cb6b0d,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 21:06
30/01/2023 17:25,30,PLN,101,"18,99",PAY,RECEIVED,APPROVED,EUR,"1,16",EUR,1754.69,,15027220,6926607539,,b97a816fa9064cc2b77f03ecd7427433,a759163a6e324c30a067be90b37241e7,,20/01/2023 20:49
30/01/2023 17:21,30,INR,5,"-60,99",PAYOUT,SENT,APPROVED,EUR,"1,1",EUR,1735.70,,15026941,6926453859,,6e894fc4cc5c412f8dcb505064862954,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 20:25
30/01/2023 17:20,30,EUR,2,"1,43",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,1796.69,,15026893,6926430635,,2b55bcb13cf7443781c4678fb9c276dd,a759163a6e324c30a067be90b37241e7,,20/01/2023 20:21
30/01/2023 17:19,30,PLN,50,"9,14",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,1795.26,,15026654,6926297917,,cd4e87ca6b6a4dfa84b549b288919f37,a759163a6e324c30a067be90b37241e7,,20/01/2023 20:01
30/01/2023 17:00,30,EUR,20,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,1786.12,,15026489,6926211355,,5a1e0d738a0e4665bc884525bcab36d8,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 19:48
30/01/2023 17:00,30,PLN,"51,4","9,41",PAY,RECEIVED,APPROVED,EUR,"0,84",EUR,1767.27,,15026179,6926041159,,9f79dfd8b0de4cf0ae1424a4d0a95a57,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 19:26
30/01/2023 16:41,30,TRY,400,"17,28",PAY,RECEIVED,APPROVED,EUR,"1,1",EUR,1757.86,,15025946,6925923563,,d5812d35c5634987975465e466dba361,a759163a6e324c30a067be90b37241e7,,20/01/2023 19:11
30/01/2023 16:21,30,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,1740.58,,2059751,1376281107,Payout description,2b5a81af6b6d4686a2e7daa11903023f,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 19:06
30/01/2023 16:21,30,EUR,20,"-20,7",PAYOUT,SENT,APPROVED,EUR,"0,7",EUR,1731.41,,15025670,6925759825,,da15e1b5988544c981b64fdcb78f8060,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 18:51
30/01/2023 15:34,30,PLN,84,"15,7",PAY,RECEIVED,APPROVED,EUR,"1,05",EUR,1752.11,,15025603,6925708427,,c2cd5eb7c758450e958296fa98d0d5dc,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 18:44
30/01/2023 15:21,30,PLN,612,"-139,62",PAYOUT,SENT,APPROVED,EUR,"1,88",EUR,1736.41,,15025550,6925677711,,29f9f44d15c94156b1155ccb4e7debfc,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 18:40
30/01/2023 15:15,30,TRY,250,"10,58",PAY,RECEIVED,APPROVED,EUR,"0,88",EUR,1876.03,,15025523,6925653063,,452017a6d6564913b022d67c1193345a,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 18:37
30/01/2023 14:36,30,TRY,10,"-522,99",PAYOUT,SENT,APPROVED,EUR,"5,68",EUR,1865.45,,2059668,1376250221,Payout description,fbce21dff6874f3d8b3cb1c0c598f6e2,a759163a6e324c30a067be90b37241e7,,20/01/2023 18:36
30/01/2023 13:53,30,PLN,303,"57,99",PAY,RECEIVED,APPROVED,EUR,"2,47",EUR,2388.44,,15025320,6925536225,,d0aff5a39e444c439d6bde2039ca2708,a759163a6e324c30a067be90b37241e7,,20/01/2023 18:23
30/01/2023 13:39,30,PLN,200,"38,1",PAY,RECEIVED,APPROVED,EUR,"1,8",EUR,2330.45,,15025163,6925434785,,82de0470c2a14e1e87d13d112562dbff,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 18:08
30/01/2023 13:24,30,PLN,151,"28,64",PAY,RECEIVED,APPROVED,EUR,"1,48",EUR,2292.35,,2059556,1376206267,Payout description,b6c734c06109455db389cf3af94b9416,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 17:51
30/01/2023 13:15,30,PLN,50,"9,14",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,2263.71,,15024893,6925285325,,2198d0542dc04edf9489112d57836f92,a759163a6e324c30a067be90b37241e7,,20/01/2023 17:50
30/01/2023 13:02,30,TRY,1422,"629,75",PAY,RECEIVED,APPROVED,EUR,"21,68",EUR,2254.57,,15024255,6924914619,,6ca1cc3369b044ba9313f58b57f9aa24,a759163a6e324c30a067be90b37241e7,,20/01/2023 16:58
30/01/2023 12:38,30,SEK,269,"21,22",PAY,RECEIVED,APPROVED,EUR,"1,23",EUR,1624.82,,15024168,6924869443,,c94b21ff828f4151a3c687561d5fafdc,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 16:52
30/01/2023 12:37,30,PLN,"51,2","9,37",PAY,RECEIVED,APPROVED,EUR,"0,84",EUR,1603.60,,15023911,6924722075,,6151381bf19a4c7c9214cd1a1b414fdd,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 16:32
30/01/2023 12:22,30,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,1594.23,,15023876,6924698193,,49c9791b57b4461a835acc005d9d4b2d,a759163a6e324c30a067be90b37241e7,0.2,20/01/2023 16:31
30/01/2023 12:01,30,TRY,200,"8,36",PAY,RECEIVED,APPROVED,EUR,"0,8",EUR,1546.36,,2059308,1376075605,Payout description,b30ff9fc1be6412194c7337357eae970,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 16:06
30/01/2023 11:33,30,PLN,52,"9,53",PAY,RECEIVED,APPROVED,EUR,"0,84",EUR,1538.00,,15023561,6924495803,,6968b74c3b9c4748a4e21fa0b51a7316,a759163a6e324c30a067be90b37241e7,,20/01/2023 16:02
30/01/2023 11:21,30,TRY,13585,"-709,68",PAYOUT,SENT,APPROVED,EUR,"7,53",EUR,1528.47,,15023454,6924417435,,2302364b78cd49a1bd38c5867e0ab349,a759163a6e324c30a067be90b37241e7,,20/01/2023 15:50
30/01/2023 11:16,30,EUR,11,"10,14",PAY,RECEIVED,APPROVED,EUR,"0,86",EUR,2238.15,,15023398,6924382343,,93006091239949a7a27a616189bd952b,a759163a6e324c30a067be90b37241e7,,20/01/2023 15:47
30/01/2023 10:36,30,EUR,80,"-81,3",PAYOUT,SENT,APPROVED,EUR,"1,3",EUR,2228.01,,2059249,1376028137,Payout description,e5b6351d31f742679ea66c5079a94fe6,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 15:36
30/01/2023 10:02,30,TRY,2,"88,09",PAY,RECEIVED,APPROVED,EUR,"3,48",EUR,2309.31,,15023113,6924194983,,d1884f9899d3431498e641990d8a60b0,a759163a6e324c30a067be90b37241e7,,20/01/2023 15:20
30/01/2023 9:53,30,TRY,30,"0,82",PAY,RECEIVED,APPROVED,EUR,"0,55",EUR,2221.22,,15022753,6923920313,,e10e0e7aa2be4f858156f05967efe9d0,a759163a6e324c30a067be90b37241e7,,20/01/2023 14:42
30/01/2023 9:34,30,EUR,2,"1,43",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,2220.40,,15022591,6923813267,,2900356bb7604fcfa5432dbcda0c8c42,a759163a6e324c30a067be90b37241e7,,20/01/2023 14:28
30/01/2023 9:06,30,EUR,5,"-5,55",PAYOUT,SENT,APPROVED,EUR,"0,55",EUR,2218.97,,15022402,6923686301,,d10572a49d9947cf84745e929af998c7,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 14:07
30/01/2023 8:23,30,EUR,2,"1,43",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,2224.52,,15022330,6923637409,,04c35347fbd2431cb574e7cb6a729ee7,a759163a6e324c30a067be90b37241e7,,20/01/2023 14:01
30/01/2023 8:17,30,EUR,2,"1,43",PAY,RECEIVED,APPROVED,EUR,"0,57",EUR,2223.09,,2058972,1375890673,Payout description,e7395f59afda4c07b5ab9d2abd42c37f,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 13:51
30/01/2023 6:48,30,EUR,"5,06","4,39",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,2221.66,,15022107,6923477535,,b1e8b472e09248ce87737645152f65d0,a759163a6e324c30a067be90b37241e7,,20/01/2023 13:37
30/01/2023 6:46,30,EUR,500,"483,25",PAY,RECEIVED,APPROVED,EUR,"16,75",EUR,2217.27,,15022028,6923432587,,ca8a4f8bab87441694a6bf1121909c48,a759163a6e324c30a067be90b37241e7,,20/01/2023 13:30
30/01/2023 5:08,30,JPY,30,"193,25",PAY,RECEIVED,APPROVED,EUR,"7,01",EUR,1734.02,,15021939,6923378147,,78636d7598a441ee93b27233e8d6267c,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 13:22
30/01/2023 3:21,30,TRY,15,"-786,02",PAYOUT,SENT,APPROVED,EUR,"8,28",EUR,1540.77,,15021870,6923339315,,cc60a12ae8ab4f938e31ef8f43eb1fad,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 13:16
30/01/2023 1:06,30,EUR,"28,79","-29,58",PAYOUT,SENT,APPROVED,EUR,"0,79",EUR,2326.79,,15021856,6923324541,,6cb8aba520cc40efa0715e30ab7a5225,a759163a6e324c30a067be90b37241e7,,20/01/2023 13:14
30/01/2023 0:21,30,TRY,107,"-56,57",PAYOUT,SENT,APPROVED,EUR,"1,06",EUR,2356.37,,15021824,6923304663,,cf92d7b446224c80898661ed33305a52,a759163a6e324c30a067be90b37241e7,,20/01/2023 13:13
30/01/2023 0:08,30,EUR,15,"14,01",PAY,RECEIVED,APPROVED,EUR,"0,99",EUR,2412.94,,2058845,1375831413,Payout description,c791b3518f024f9aac549f5026062fa2,a759163a6e324c30a067be90b37241e7,,20/01/2023 13:06
29/01/2023 23:51,29,EUR,275,"-278,25",PAYOUT,SENT,APPROVED,EUR,"3,25",EUR,2398.93,,15021716,6923213123,,14ef6577012f4c46885967fef2b579ce,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 12:58
29/01/2023 23:19,29,TRY,20,"887,4",PAY,RECEIVED,APPROVED,EUR,"30,33",EUR,2677.18,,15021632,6923156549,,6fdca26a02c742aa878d1aaacd2bdc4a,a759163a6e324c30a067be90b37241e7,,20/01/2023 12:50
29/01/2023 21:51,29,TRY,800,"-42,47",PAYOUT,SENT,APPROVED,EUR,"0,92",EUR,1789.78,,15021630,6923155807,,366ddc5388ad4e94a905e22a30982ab1,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 12:49
29/01/2023 20:51,29,TRY,1545,"68,21",PAY,RECEIVED,APPROVED,EUR,"2,81",EUR,1832.25,,15021594,6923118107,,d5251acc23ac44cea8c2763d400df6c8,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 12:44
29/01/2023 20:47,29,EUR,"1,35","0,8",PAY,RECEIVED,APPROVED,EUR,"0,55",EUR,1764.04,,2058742,1375746699,Payout description,38b1a23879e04ffc85ee52b5fb22b596,a759163a6e324c30a067be90b37241e7,,20/01/2023 12:36
29/01/2023 20:36,29,TRY,38,"-1990,47",PAYOUT,SENT,APPROVED,EUR,"20,21",EUR,1763.24,,15021242,6922873765,,fc8a1658c3db484db66b9a4f5140e0ea,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 12:08
29/01/2023 20:02,29,INR,5,"50,77",PAY,RECEIVED,APPROVED,EUR,"2,23",EUR,3753.71,,2058680,1375725615,Payout description,ad282149353c428fac82a6927b226886,a759163a6e324c30a067be90b37241e7,,20/01/2023 12:06
29/01/2023 18:28,29,TRY,406,"17,55",PAY,RECEIVED,APPROVED,EUR,"1,11",EUR,3702.94,,15020793,6922501367,,84199ba8d9b64dee8e686859cf0157a7,a759163a6e324c30a067be90b37241e7,0.199,20/01/2023 11:11
29/01/2023 17:51,29,EUR,33,"31,42",PAY,RECEIVED,APPROVED,EUR,"1,58",EUR,3685.39,,2058470,1375633595,Payout description,a8e91e987a9840c7895a502ca6fb6c17,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 10:51
29/01/2023 17:21,29,EUR,267,"-270,17",PAYOUT,SENT,APPROVED,EUR,"3,17",EUR,3653.97,,2058400,1375594785,Payout description,37b2141df1c34ce086ff6384f2b0a0c0,a759163a6e324c30a067be90b37241e7,0.012,20/01/2023 10:21
29/01/2023 17:21,29,TRY,15251,"-799,16",PAYOUT,SENT,APPROVED,EUR,"8,41",EUR,3924.14,,15020248,6922111883,,b987275688ec40bfb12ff5590bcfb9c9,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 10:04
29/01/2023 17:06,29,TRY,6,"-314,72",PAYOUT,SENT,APPROVED,EUR,"3,62",EUR,4723.30,,2058307,1375557369,Payout description,d0d17d4ebf0d4c7ebcdf64c1023b0b80,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 9:51
29/01/2023 17:06,29,TRY,20,"-1047,85",PAYOUT,SENT,APPROVED,EUR,"10,87",EUR,5038.02,,15019944,6921925549,,fe8e882779a14f6c8f4dc5e8782ff6f8,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 9:31
29/01/2023 16:06,29,TRY,"1979,11","-104,15",PAYOUT,SENT,APPROVED,EUR,"1,53",EUR,6085.87,,2058080,1375451423,Payout description,2a5faf36cc4c4ccf99f754072d1ef8c5,a759163a6e324c30a067be90b37241e7,0.052,20/01/2023 8:06
29/01/2023 15:25,29,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,6190.02,,15019244,6921408991,,915cc4d70c944355baa0e42f8b808ddf,a759163a6e324c30a067be90b37241e7,,20/01/2023 7:42
29/01/2023 15:06,29,EUR,205,"-207,55",PAYOUT,SENT,APPROVED,EUR,"2,55",EUR,6142.15,,15019058,6921266379,,71865c9e1b2e4983a5b04d684d4ebbc0,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 7:00
29/01/2023 14:53,29,TRY,50,"1,71",PAY,RECEIVED,APPROVED,EUR,"0,58",EUR,6349.70,,15018963,6921197897,,f8170a5e3b334dba9f9739a19b49c9e2,a759163a6e324c30a067be90b37241e7,,20/01/2023 6:38
29/01/2023 14:51,29,TRY,300,"-16,22",PAYOUT,SENT,APPROVED,EUR,"0,66",EUR,6347.99,,15018860,6921129707,,1b1478a64ed34ab9a2eebc9a11859269,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 6:14
29/01/2023 14:51,29,TRY,50,"-3,13",PAYOUT,SENT,APPROVED,EUR,"0,53",EUR,6364.21,,15018603,6920916307,,d3da1c336e6d4e0097de720576609c86,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 4:48
29/01/2023 14:26,29,TRY,2011,"88,94",PAY,RECEIVED,APPROVED,EUR,"3,51",EUR,6367.34,,15018493,6920847609,,632f63f4aec943bfbb6a8f536b7f4271,a759163a6e324c30a067be90b37241e7,,20/01/2023 4:14
29/01/2023 14:03,29,TRY,369,"15,9",PAY,RECEIVED,APPROVED,EUR,"1,06",EUR,6278.40,,15018424,6920805997,,c9089b77002943c3a821c374d529deaa,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 3:50
29/01/2023 13:51,29,TRY,20,"-1047,85",PAYOUT,SENT,APPROVED,EUR,"10,87",EUR,6262.50,,15018341,6920746927,,c5cfbad7a8ba4ce78da57a369c1c9a6f,a759163a6e324c30a067be90b37241e7,,20/01/2023 3:16
29/01/2023 13:44,29,EUR,400,"386,5",PAY,RECEIVED,APPROVED,EUR,"13,5",EUR,7310.35,,15018327,6920739739,,76c4ac54c6d24cccafe083164e04ec5c,a759163a6e324c30a067be90b37241e7,,20/01/2023 3:12
29/01/2023 13:38,29,TRY,2,"88,45",PAY,RECEIVED,APPROVED,EUR,"3,49",EUR,6923.85,,2057667,1375149253,Payout description,c0bd22f6c58d43cba4dd7a3949fd47be,a759163a6e324c30a067be90b37241e7,0.012,20/01/2023 2:21
29/01/2023 12:36,29,TRY,15,"-786,02",PAYOUT,SENT,APPROVED,EUR,"8,28",EUR,6835.40,,15018175,6920646263,,9da7aa1e227245b49dfede7ebb0d1889,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 2:11
29/01/2023 12:30,29,TRY,150,"6,16",PAY,RECEIVED,APPROVED,EUR,"0,73",EUR,7621.42,,15017781,6920424995,,da0fda2216784b52867b1763efe11193,a759163a6e324c30a067be90b37241e7,0.046,20/01/2023 0:21
29/01/2023 12:15,29,SEK,10,"810,49",PAY,RECEIVED,APPROVED,EUR,"27,75",EUR,7615.26,,2057508,1375070113,Payout description,07edfd7c1ef04750819fec65082bf921,a759163a6e324c30a067be90b37241e7,,20/01/2023 0:21
29/01/2023 12:06,29,TRY,"48,27","-3,04",PAYOUT,SENT,APPROVED,EUR,"0,53",EUR,6804.77,,15017651,6920358933,,0c9ab54b198d441daa25c3d8b3024f34,a759163a6e324c30a067be90b37241e7,0.046,19/01/2023 23:59
29/01/2023 12:06,29,EUR,39,"-39,89",PAYOUT,SENT,APPROVED,EUR,"0,89",EUR,6807.81,,15017551,6920308319,,1006d8b653cb403ea456ec8b7b4c9f46,a759163a6e324c30a067be90b37241e7,0.046,19/01/2023 23:42
29/01/2023 12:06,29,TRY,5,"-262,35",PAYOUT,SENT,APPROVED,EUR,"3,1",EUR,6847.70,,15017550,6920307863,,a5e8e3f39da2421c8773836213ca6a95,a759163a6e324c30a067be90b37241e7,0.199,19/01/2023 23:42
29/01/2023 11:51,29,TRY,188,"-10,35",PAYOUT,SENT,APPROVED,EUR,"0,6",EUR,7110.05,,15017520,6920291449,,4649157b832f4c548b08e9ff6311c302,a759163a6e324c30a067be90b37241e7,0.199,19/01/2023 23:36
29/01/2023 11:31,29,TRY,800,"35,07",PAY,RECEIVED,APPROVED,EUR,"1,7",EUR,7120.40,,15017458,6920266771,,10afaad325d9443c85c396192382e703,a759163a6e324c30a067be90b37241e7,0.046,19/01/2023 23:28
